encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,thisRow.t,notes,Welcome.started,welcome_text.started,welcome_keyResp.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,Encode_instruct.started,encode_instruct_img.started,encode_instruct_cont_text.started,encode_instruct_keyResp.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,operscreen_instruct_img.started,operscreen_instruct_cont_text.started,operscreen_instruct_keyResp.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,operations_instruct_img.started,operations_instruct_conttext.started,operations_instruct_keyResp.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,probescreen_instruct_img.started,probescreen_instruct_conttext.started,probescreen_instruct_keyResp.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,probe_instructions_img.started,probe_instructions_conttext.started,probe_instructions_keyResp.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,prac_begin_text.started,prac_begin_keyResp.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare_text.started,Trial_prepare.stopped,Encode.started,encode_fixation.started,img_1_left.started,img_2_right.started,Encode.stopped,Delay_2000.started,delay_fixation_2000.started,delay_fixation_2000.stopped,Delay_2000.stopped,Manipulate.started,manipulate_cue.started,manipulate_fixation.started,Manipulate.stopped,Delay_4000.started,delay_fixation_4000.started,Delay_4000.stopped,Probe.started,probe_image.started,probe_keyResp.started,yesKey_text.started,noKey_text.started,Probe.stopped,participant,phase,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.01709004200529307,0.03392837499268353,0.03392837499268353,1.1612245829310268,space,1.0085933749796823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1612688329769298,1.176047374960035,1.176047374960035,1.176047374960035,1.6605002919677645,space,0.4781953339697793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6605754579650238,1.6787429170217365,1.6787429170217365,1.6787429170217365,2.084435582975857,space,0.4045295009855181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0845007499447092,2.0935327080078423,2.0935327080078423,2.0935327080078423,2.2929390829522163,space,0.18674091808497906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2929807499749586,2.3021207919809967,2.3021207919809967,2.3021207919809967,2.4676793749677017,space,0.15912950003985316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.467717249994166,2.47612291702535,2.47612291702535,2.47612291702535,2.639446416986175,space,0.158096041996032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639484666986391,2.646038749953732,2.646038749953732,3.4708007079316303,return,0.8211668339790776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.470850249985233,3.4838585830293596,8.47576774994377,,,,,,,,,,,,,,,,,,,,,,,,maintask,2025-08-06_19h18.44.895,remlure_maintask,2024.2.2,None,2025-08-06 19h18.54.317062 -0500,
fruits,places,replace,faces,left,prac_5,novel,practice,4,0,stimuli/images/fruits/sliced_honeydew.png,stimuli/images/places/supreme_court.png,stimuli/images/faces/willie_nelson.png,stimuli/images/fruits/apple03a.png,0,0,0,0,0,0,4,8.574702332960442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.570729417027906,8.574702332960442,8.574702332960442,8.574702332960442,10.475939582916908,10.475966957979836,10.479386874940246,12.513939625001512,12.467755916994065,12.510506958002225,12.513939625001512,12.513939625001512,14.484140041982755,14.484176416997798,14.490363499964587,18.475853207986802,18.655275541939773,18.658454666961916,18.658454666961916,18.658454666961916,18.658454666961916,19.2477370420238,,,,,,,,
