13.4449 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
13.4466 	INFO 	Loaded monitor calibration from ['2023_10_28 11:58']
13.6418 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27a00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae279a0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27790>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fcfd81639a0>, multiSample=False, name='window1', numSamples=2, pos=[356.0, 191.0], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.6419 	EXP 	window1: backgroundImage = ''
13.6419 	EXP 	window1: backgroundFit = 'none'
13.6420 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6422 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6444 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6448 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6504 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6510 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6524 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6531 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6535 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6540 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6548 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6550 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6553 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6559 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6565 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6570 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6576 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6581 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6587 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6593 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6599 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6607 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6612 	DEBUG 	Uploading Texture Font fontname to graphics card
13.6647 	DEBUG 	Upload of Texture Font fontname complete
13.6658 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6659 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6663 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6667 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7fd01ae27b20>
13.6699 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6708 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6717 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6719 	DEBUG 	Uploading Texture Font fontname to graphics card
13.6737 	DEBUG 	Upload of Texture Font fontname complete
13.6752 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.6752 	EXP 	window1: recordFrameIntervals = False
13.7896 	EXP 	window1: recordFrameIntervals = True
14.6325 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

14.6337 	EXP 	window1: mouseVisible = False
14.6341 	EXP 	window1: mouseVisible = False
14.6343 	EXP 	window1: mouseVisible = False
14.6352 	EXP 	window1: mouseVisible = False
14.6360 	EXP 	window1: mouseVisible = False
14.6433 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6440 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6452 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6468 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6482 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6501 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6537 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.6541 	DEBUG 	Uploading Texture Font fontname to graphics card
14.6574 	DEBUG 	Upload of Texture Font fontname complete
14.6590 	EXP 	window1: mouseVisible = False
14.6591 	EXP 	window1: mouseVisible = False
14.6596 	EXP 	window1: mouseVisible = False
14.6602 	EXP 	window1: mouseVisible = False
16.0167 	INFO 	keyboard.Keyboard is using ptb backend.
16.3256 	INFO 	keyboard.Keyboard is using ptb backend.
16.6325 	INFO 	keyboard.Keyboard is using ptb backend.
16.9512 	INFO 	keyboard.Keyboard is using ptb backend.
17.2619 	INFO 	keyboard.Keyboard is using ptb backend.
17.5686 	INFO 	keyboard.Keyboard is using ptb backend.
17.8743 	INFO 	keyboard.Keyboard is using ptb backend.
18.1810 	INFO 	keyboard.Keyboard is using ptb backend.
18.4866 	INFO 	keyboard.Keyboard is using ptb backend.
