stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,probe_keyResp.rt,probe_keyResp.duration,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5630.4592,5632.4582,5632.4582,5634.4575,5634.4578,5636.4585,5636.4586,5640.4588,5640.4592,5641.842,f,5641.8423,5645.8422,0,2,2,1,1,faces,fruits,maintain,,left,prac_2,novel,practice,4,0,stimuli/images/faces/sandra_bullock.png,stimuli/images/fruits/fresh_red_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear04.png,1.345,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645.8431,5647.8425,5647.8426,5649.8426,5649.8433,5651.8427,5651.8428,5655.8429,5655.8433,5657.7763,f,5657.7765,5660.7765,0,3,3,2,1,places,fruits,suppress,,right,prac_3,uncued,practice,3,0,stimuli/images/places/pink_sand_beach.png,stimuli/images/fruits/muskmelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/pink_sand_beach.png,1.8673,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.7777,5662.7756,5662.7757,5664.7766,5664.7773,5666.7767,5666.7768,5670.777,5670.7775,5672.3603,j,5672.3605,5677.3605,0,4,4,3,1,fruits,faces,suppress,,right,prac_4,lure,practice,5,0,stimuli/images/fruits/honeydew.png,stimuli/images/faces/maria_sharapova.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/maria_sharapova.png,1.5454,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.3616,5679.3598,5679.3598,5681.3609,5681.3615,5683.3599,5683.36,5687.3611,5687.3616,5689.1277,f,5689.1279,5694.1281,0,5,5,5,1,places,faces,replace,fruits,right,prac_6,replacement,practice,5,0,stimuli/images/places/japanese_castle.png,stimuli/images/faces/queen_elizabeth_with_crown.png,stimuli/images/fruits/half_apple.png,stimuli/images/fruits/half_apple.png,1.7333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5694.129,5696.5284,space,2.3708,,,,,,,,,,,,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696.5286,5702.6445,return,6.0909,,,,,,,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5702.6446,5707.6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707.6593,5709.6612,5709.6614,5711.6624,5711.663,5713.6624,5713.6625,5717.6626,5717.6632,5719.1628,j,5719.1631,5722.1618,,,,,,faces,places,maintain,NA,left,1,uncued,1,3,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/places/yellow_sand_beach.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/yellow_sand_beach.png,1.4226,,,,,,,,,,,,0,0,0,0,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5722.1641,5724.163,5724.1631,5726.1621,5726.1628,5728.1622,5728.1623,5732.1624,5732.163,5733.8123,j,5733.8125,5737.8137,,,,,,faces,places,maintain,NA,right,2,uncued,1,4,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/places/covered_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/penelope_cruz.png,1.5844,,,,,,,,,,,,0,1,1,1,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5737.8153,5739.8138,5739.8139,5741.8139,5741.8145,5743.8139,5743.814,5747.8141,5747.8147,5749.064,f,5749.0641,5753.0643,,,,,,faces,places,suppress,NA,left,3,uncued,1,4,0,stimuli/images/faces/rihanna.png,stimuli/images/places/piza.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/piza.png,1.2305,,,,,,,,,,,,0,2,2,2,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5753.0661,5755.0632,5755.0632,5757.0636,5757.0644,5759.0637,5759.0638,5763.0649,5763.0654,5764.6147,j,5764.6149,5769.6152,,,,,,faces,places,suppress,NA,right,4,lure,1,5,0,stimuli/images/faces/angela_merkel.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/skyway_bridge.png,1.5142,,,,,,,,,,,,0,3,3,3,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5769.6168,5771.6156,5771.6156,5773.6154,5773.6161,5775.6154,5775.6154,5779.6157,5779.6162,5781.616,,5781.6167,5784.616,,,,,,places,faces,replace,fruits,left,5,replacement,1,3,0,stimuli/images/places/matterhorn.png,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/pear03.png,stimuli/images/fruits/pear03.png,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5784.618,5786.6161,5786.6162,5788.6162,5788.6169,5790.6152,5790.6153,5794.6165,5794.6169,5796.4498,j,5796.45,5799.45,,,,,,places,faces,replace,fruits,right,6,novel,1,3,0,stimuli/images/places/gherkin.png,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/chris_christie.png,1.7454,,,,,,,,,,,,0,5,5,5,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799.4516,5801.4501,5801.4501,5803.4495,5803.45,5805.4502,5805.4503,5809.4505,5809.4511,5811.2339,j,5811.2342,5815.2342,,,,,,places,faces,maintain,NA,left,7,novel,1,4,0,stimuli/images/places/alamo.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/serena_williams.png,1.7437,,,,,,,,,,,,0,6,6,6,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815.2359,5817.2341,5817.2342,5819.234,5819.2344,5821.2345,5821.2345,5825.2347,5825.2352,5826.7182,j,5826.7184,5831.7183,,,,,,places,faces,maintain,NA,right,8,novel,1,5,0,stimuli/images/places/aoraki.png,stimuli/images/faces/rand_paul.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/john_mcain.png,1.3986,,,,,,,,,,,,0,7,7,7,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.72,5833.7184,5833.7184,5835.7185,5835.7192,5837.7187,5837.7187,5841.718,5841.7184,5843.6178,j,5843.618,5846.619,,,,,,faces,fruits,suppress,NA,left,9,lure,1,3,0,stimuli/images/faces/mila_kunis.png,stimuli/images/fruits/green_grapes.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/mila_kunis.png,1.8797,,,,,,,,,,,,0,8,8,8,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5846.6207,5848.6183,5848.6184,5850.6193,5850.6199,5852.6195,5852.6195,5856.6194,5856.6197,5857.9529,j,5857.9531,5860.9531,,,,,,faces,fruits,suppress,NA,right,10,novel,1,3,0,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/honeydew_melon.png,1.3068,,,,,,,,,,,,0,9,9,9,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860.955,5862.9524,5862.9524,5864.9533,5864.9539,5866.952,5866.952,5870.9534,5870.954,5872.6037,f,5872.6039,5877.6029,,,,,,faces,fruits,replace,places,left,11,uncued,1,5,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/sliced_fuji.png,1.624,,,,,,,,,,,,0,10,10,10,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5877.6045,5879.6042,5879.6043,5881.6042,5881.6048,5883.6042,5883.6043,5887.6044,5887.605,5888.671,f,5888.6711,5893.6714,,,,,,faces,fruits,replace,places,right,12,uncued,1,5,0,stimuli/images/faces/jj_watt.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/places/cinderella_castle.png,stimuli/images/faces/jj_watt.png,1.0403,,,,,,,,,,,,0,11,11,11,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893.6731,5895.6716,5895.6716,5897.6716,5897.6722,5899.6717,5899.6717,5903.6719,5903.6724,5905.671,,5905.6715,5910.6712,,,,,,fruits,faces,maintain,NA,left,13,novel,1,5,0,stimuli/images/fruits/leaning_pears.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/drake.png,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5910.6728,5912.6724,5912.6724,5914.6724,5914.6729,5916.6715,5916.6716,5920.6717,5920.6723,5921.9883,f,5921.9885,5926.9897,,,,,,fruits,faces,maintain,NA,right,14,cued,1,5,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/george_clooney.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/george_clooney.png,1.2957,,,,,,,,,,,,0,13,13,13,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926.9913,5928.9898,5928.9899,5930.9898,5930.9905,5932.989,5932.9891,5936.9892,5936.9895,5938.4559,f,5938.4561,5942.4572,,,,,,fruits,faces,suppress,NA,left,15,uncued,1,4,0,stimuli/images/fruits/pear05.png,stimuli/images/faces/joe_biden.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/joe_biden.png,1.3355,,,,,,,,,,,,0,14,14,14,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5942.4586,5944.4573,5944.4574,5946.4573,5946.4578,5948.4574,5948.4575,5952.4577,5952.4582,5954.4077,f,5954.4078,5959.407,,,,,,fruits,faces,suppress,NA,right,16,uncued,1,5,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/macklemore.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/honeydew_melon02.png,1.8512,,,,,,,,,,,,0,15,15,15,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5959.4085,5961.4083,5961.4083,5963.4082,5963.4089,5965.4086,5965.4086,5969.4086,5969.4093,5971.1252,j,5971.1256,5975.1256,,,,,,places,fruits,replace,faces,left,17,lure,1,4,0,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/blake_shelton.png,stimuli/images/places/millau_bridge.png,1.6908,,,,,,,,,,,,0,16,16,16,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5975.1276,5977.1257,5977.1257,5979.1257,5979.1263,5981.1258,5981.1258,5985.126,5985.1265,5987.0928,j,5987.0931,5991.0929,,,,,,places,fruits,replace,faces,right,18,replacement,1,4,0,stimuli/images/places/mount_fuji.png,stimuli/images/fruits/gala_apple.png,stimuli/images/faces/lebron.png,stimuli/images/faces/lebron.png,1.9496,,,,,,,,,,,,0,17,17,17,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5991.0946,5993.092,5993.0921,5995.0931,5995.0937,5997.0933,5997.0934,6001.0935,6001.0941,6003.0925,,6003.093,6006.0937,,,,,,places,fruits,maintain,NA,left,19,novel,1,3,0,stimuli/images/places/mount_everest.png,stimuli/images/fruits/whole_pears.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/denali.png,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006.0951,6008.0938,6008.0938,6010.0939,6010.0945,6012.0941,6012.0941,6016.0941,6016.0947,6017.8098,f,6017.8101,6020.8111,,,,,,places,fruits,maintain,NA,right,20,cued,1,3,0,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/halved_watermelon02.png,1.6804,,,,,,,,,,,,0,19,19,19,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020.8126,6022.8112,6022.8113,6024.8103,6024.8109,6026.8111,6026.8111,6030.8117,6030.8121,6032.8118,,6032.8123,6037.8119,,,,,,fruits,places,suppress,NA,left,21,novel,1,5,0,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/fitz_roy.png,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6037.8135,6039.812,6039.8121,6041.8111,6041.8118,6043.8123,6043.8123,6047.8124,6047.8129,6049.0124,f,6049.0126,6053.0116,,,,,,fruits,places,suppress,NA,right,22,uncued,1,4,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/glass_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/honeydew_half.png,1.1396,,,,,,,,,,,,0,21,21,21,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6053.0132,6055.0117,6055.0118,6057.0129,6057.0134,6059.013,6059.013,6063.0132,6063.0137,6064.6797,j,6064.68,6067.6801,,,,,,fruits,places,replace,faces,left,23,novel,1,3,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/places/harvard.png,stimuli/images/faces/brad_pitt.png,stimuli/images/places/space_needle.png,1.6321,,,,,,,,,,,,0,22,22,22,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113.683,6118.6827,6067.6816,6069.6801,6069.6801,6071.6801,6071.6809,6073.6804,6073.6805,6077.6806,6077.6812,6079.6807,,6079.6812,6083.6799,,,,,,fruits,places,replace,faces,right,24,lure,1,4,1,stimuli/images/fruits/watermelon.png,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/scarlett_johansson.png,stimuli/images/places/royal_albert_hall.png,,,,,,,,,,,,,0,23,23,23,1,6083.6821,6113.6829,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6118.6835,6120.6828,6120.6829,6122.6829,6122.6834,6124.6818,6124.6818,6128.6833,6128.6839,6130.6835,,6130.6838,6135.6825,,,,,,faces,places,suppress,NA,left,1,novel,2,5,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/places/cinderella_castle.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/adam_levine.png,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6135.6842,6137.6832,6137.6832,6139.6826,6139.6831,6141.6828,6141.6829,6145.684,6145.6845,6146.534,f,6146.5344,6150.5332,,,,,,faces,places,suppress,NA,right,2,lure,2,4,0,stimuli/images/faces/blake_shelton.png,stimuli/images/places/covered_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/covered_bridge.png,0.785,,,,,,,,,,,,0,25,25,25,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150.535,6152.5343,6152.5344,6154.533,6154.5334,6156.5346,6156.5346,6160.5348,6160.5354,6161.7346,j,6161.7349,6165.7348,,,,,,faces,places,replace,fruits,left,3,novel,2,4,0,stimuli/images/faces/abby_wambach.png,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/gala_apple.png,stimuli/images/places/tower_bridge.png,1.1657,,,,,,,,,,,,0,26,26,26,1,,,,,,,,
,,,,,,4985449854,maintask,2025-09-12_11h29.03.361,remlure_online,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6165.7361,6167.7351,6167.7351,6169.7351,6169.7357,6171.7353,6171.7353,6175.7344,6175.735,6176.8679,f,6176.868,6179.8689,,,,,,faces,places,replace,fruits,right,4,replacement,2,3,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/harvard.png,stimuli/images/fruits/whole_pears.png,stimuli/images/fruits/whole_pears.png,1.1126,,,,,,,,,,,,0,27,27,27,1,,,,,,,,
