stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,probe_keyResp.rt,probe_keyResp.duration,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.4218,252.4196,252.4197,254.4196,254.4217,256.4194,256.4195,260.4193,260.4204,261.5192,j,1.0575,,261.5199,265.5192,0,4,4,1,1,faces,fruits,maintain,,left,prac_2,novel,practice,4,0,stimuli/images/faces/sandra_bullock.png,stimuli/images/fruits/fresh_red_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear04.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5218,267.5289,267.529,269.5236,269.5255,271.5188,271.5188,275.5258,275.5271,277.2527,j,1.5908,0.0011,277.2543,281.2523,0,5,5,4,1,fruits,places,replace,faces,left,prac_5,novel,practice,4,0,stimuli/images/fruits/sliced_honeydew.png,stimuli/images/places/supreme_court.png,stimuli/images/faces/willie_nelson.png,stimuli/images/fruits/apple03a.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2533,284.4865,space,3.1957,0.0204,,,,,,,,,,,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4869,285.9857,return,1.473,,,,,,,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9858,290.9857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0169,293.0216,293.0217,295.0193,295.0203,297.0196,297.0198,301.0192,301.0204,302.1932,j,1.1087,0.0003,302.1939,305.1915,,,,,,faces,places,maintain,NA,left,1,uncued,1,3,0,stimuli/images/faces/justin_bieber.png,stimuli/images/places/covered_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/covered_bridge.png,,,,,,,,,,,0,0,0,0,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1953,307.1929,307.193,309.1917,309.1928,311.1862,311.1863,315.186,315.187,316.0949,j,0.8671,9.99999E-05,316.0962,320.0945,,,,,,faces,places,maintain,NA,right,2,uncued,1,4,0,stimuli/images/faces/abby_wambach.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/abby_wambach.png,,,,,,,,,,,0,1,1,1,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0973,322.0859,322.086,324.0856,324.0874,326.0858,326.0858,330.0865,330.0881,331.0527,f,0.9147,,331.0541,335.052,,,,,,faces,places,suppress,NA,left,3,uncued,1,4,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/mount_everest.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mount_everest.png,,,,,,,,,,,0,2,2,2,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0549,337.0524,337.0526,339.0524,339.0539,341.0523,341.0524,345.0522,345.0536,346.0522,j,0.9451,,346.0537,351.0516,,,,,,faces,places,suppress,NA,right,4,lure,1,5,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/glass_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/glass_bridge.png,,,,,,,,,,,0,3,3,3,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.053,353.0522,353.0522,355.0524,355.0541,357.0522,357.0523,361.0538,361.0553,361.9855,f,0.7982,,361.9864,364.9854,,,,,,places,faces,replace,fruits,left,5,replacement,1,3,0,stimuli/images/places/piza.png,stimuli/images/faces/angela_merkel.png,stimuli/images/fruits/green_grapes.png,stimuli/images/fruits/green_grapes.png,,,,,,,,,,,0,4,4,4,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.9887,366.9857,366.9858,368.9856,368.9875,370.9938,370.9939,374.9861,374.9873,376.7189,j,1.6431,0.0002,376.7196,379.7188,,,,,,places,faces,replace,fruits,right,6,novel,1,3,0,stimuli/images/places/harvard.png,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/places/jacques_bridge.png,,,,,,,,,,,0,5,5,5,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.7223,381.719,381.719,383.7189,383.7206,385.719,385.719,389.7188,389.7203,390.5521,j,0.8053,,390.5538,394.5522,,,,,,places,faces,maintain,NA,left,7,novel,1,4,0,stimuli/images/places/aoraki.png,stimuli/images/faces/blake_shelton.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/hillary_clinton.png,,,,,,,,,,,0,6,6,6,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5552,396.5526,396.5527,398.5523,398.5534,400.5523,400.5523,404.5585,404.5595,405.5859,j,0.9734,0.0008,405.5866,410.5862,,,,,,places,faces,maintain,NA,right,8,novel,1,5,0,stimuli/images/places/distant_mountains.png,stimuli/images/faces/joe_biden.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/drake.png,,,,,,,,,,,0,7,7,7,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.589,412.5902,412.5902,414.5932,414.5942,416.599,416.5992,420.5917,420.593,421.486,j,0.852,,421.4871,424.4943,,,,,,faces,fruits,suppress,NA,left,9,lure,1,3,0,stimuli/images/faces/george_clooney.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/george_clooney.png,,,,,,,,,,,0,8,8,8,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.4984,426.4924,426.4924,428.486,428.4879,430.4859,430.4861,434.4924,434.4934,435.3527,j,0.756,,435.3534,438.3583,,,,,,faces,fruits,suppress,NA,right,10,novel,1,3,0,stimuli/images/faces/mila_kunis.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/chris_christie.png,,,,,,,,,,,0,9,9,9,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.3603,440.3568,440.3569,442.3583,442.3599,444.3526,444.3526,448.3521,448.3528,449.7865,j,1.3815,0.0006,449.7875,454.7896,,,,,,faces,fruits,replace,places,left,11,uncued,1,5,0,stimuli/images/faces/rihanna.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/places/mount_fuji.png,stimuli/images/fruits/mixed_grapes02.png,,,,,,,,,,,0,10,10,10,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.792,456.7925,456.7925,458.7926,458.7933,460.786,460.7861,464.7856,464.7869,465.795,j,0.9678,0.0004,465.7959,470.7856,,,,,,faces,fruits,replace,places,right,12,uncued,1,5,0,stimuli/images/faces/ryan_reynolds.png,stimuli/images/fruits/fresh_fuji.png,stimuli/images/places/cinderella_castle.png,stimuli/images/faces/ryan_reynolds.png,,,,,,,,,,,0,11,11,11,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.7884,472.7855,472.7857,474.7854,474.7871,476.7852,476.7853,480.7855,480.7869,481.626,j,0.7434,,481.6265,486.619,,,,,,fruits,faces,maintain,NA,left,13,novel,1,5,0,stimuli/images/fruits/leaning_pears.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/red_grapes04.png,,,,,,,,,,,0,12,12,12,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.622,488.6253,488.6254,490.6235,490.6253,492.6255,492.6256,496.625,496.6261,497.7609,f,1.0937,0.0003,497.7616,502.7522,,,,,,fruits,faces,maintain,NA,right,14,cued,1,5,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/jj_watt.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/jj_watt.png,,,,,,,,,,,0,13,13,13,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.755,504.7519,504.752,506.7519,506.7534,508.7519,508.752,512.752,512.7531,513.9854,f,1.1672,0.0005,513.9869,517.9853,,,,,,fruits,faces,suppress,NA,left,15,uncued,1,4,0,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/penelope_cruz.png,,,,,,,,,,,0,14,14,14,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9885,519.9853,519.9853,521.9851,521.9868,523.9855,523.9855,527.9852,527.9867,529.0523,f,0.9916,,529.0536,534.0521,,,,,,fruits,faces,suppress,NA,right,16,uncued,1,5,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/macklemore.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/honeydew_half.png,,,,,,,,,,,0,15,15,15,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0546,536.0518,536.0519,538.0516,538.0534,540.0519,540.052,544.0517,544.0531,545.2186,j,1.0911,,545.2201,549.2185,,,,,,places,fruits,replace,faces,left,17,lure,1,4,0,stimuli/images/places/gherkin.png,stimuli/images/fruits/gala_apple.png,stimuli/images/faces/lebron.png,stimuli/images/places/gherkin.png,,,,,,,,,,,0,16,16,16,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.2217,551.2183,551.2185,553.2186,553.2201,555.2185,555.2187,559.2273,559.2282,560.8518,f,1.4944,0.0004,560.8524,564.8517,,,,,,places,fruits,replace,faces,right,18,replacement,1,4,0,stimuli/images/places/flatiron_building.png,stimuli/images/fruits/pear05.png,stimuli/images/faces/kobe_bryant.png,stimuli/images/faces/kobe_bryant.png,,,,,,,,,,,0,17,17,17,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8546,566.8519,566.852,568.8519,568.8532,570.8517,570.8517,574.8517,574.8531,576.0182,j,1.069,0.0005,576.0196,579.0183,,,,,,places,fruits,maintain,NA,left,19,novel,1,3,0,stimuli/images/places/matterhorn.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/red_grapes06.png,,,,,,,,,,,0,18,18,18,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0211,581.0187,581.0188,583.0183,583.0198,585.0184,585.0184,589.0187,589.02,589.9535,f,0.912,0.0006,589.954,592.952,,,,,,places,fruits,maintain,NA,right,20,cued,1,3,0,stimuli/images/places/alamo.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/gala_apple_leaf.png,,,,,,,,,,,0,19,19,19,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.9553,594.9589,594.9591,596.952,596.9537,598.9599,598.96,602.9576,602.9589,604.2277,j,1.1492,0.0003,604.2285,609.2268,,,,,,fruits,places,suppress,NA,left,21,novel,1,5,0,stimuli/images/fruits/pear03.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/apple06.png,,,,,,,,,,,0,20,20,20,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.2297,611.2184,611.2184,613.2183,613.22,615.2181,615.2182,619.2185,619.2199,619.9183,f,0.6106,,619.9196,623.9184,,,,,,fruits,places,suppress,NA,right,22,uncued,1,4,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/places/royal_albert_hall.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes05.png,,,,,,,,,,,0,21,21,21,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.9219,625.9182,625.9182,627.9184,627.9202,629.9187,629.9188,633.9182,633.9196,635.1852,j,1.2441,0.0009,635.1865,638.1849,,,,,,fruits,places,replace,faces,left,23,novel,1,3,0,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/danyang_bridge.png,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/black_grapes03.png,,,,,,,,,,,0,22,22,22,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.2862,688.2854,638.1882,640.1849,640.1849,642.1848,642.1864,644.1851,644.1851,648.1848,648.1861,649.2855,j,0.8659,,649.2865,653.285,,,,,,fruits,places,replace,faces,right,24,lure,1,4,1,stimuli/images/fruits/whole_pears.png,stimuli/images/places/unique_mountains.png,stimuli/images/faces/brad_pitt.png,stimuli/images/places/unique_mountains.png,,,,,,,,,,,0,23,23,23,1,653.2889,683.2858,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.2883,690.2848,690.2848,692.2848,692.2865,694.2851,694.2851,698.2852,698.2866,699.2608,j,0.8446,,699.2613,704.2519,,,,,,faces,places,suppress,NA,left,1,novel,2,5,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/swedish_bridge.png,,,,,,,,,,,0,24,24,24,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.2545,706.2517,706.2518,708.2591,708.2608,710.2516,710.2516,714.2267,714.2274,715.2851,j,0.9726,0.0006,715.2859,719.2848,,,,,,faces,places,suppress,NA,right,2,lure,2,4,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/matterhorn.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/matterhorn.png,,,,,,,,,,,0,25,25,25,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.288,721.2847,721.2849,723.2847,723.2869,725.2848,725.2849,729.2846,729.2856,730.3512,j,0.9001,0.0004,730.3529,734.3509,,,,,,faces,places,replace,fruits,left,3,novel,2,4,0,stimuli/images/faces/macklemore.png,stimuli/images/places/piza.png,stimuli/images/fruits/leaning_pears.png,stimuli/images/places/360_bridge.png,,,,,,,,,,,0,26,26,26,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.3541,736.3513,736.3514,738.3512,738.3531,740.3591,740.3591,744.3517,744.3527,745.4184,f,0.9029,,745.419,748.418,,,,,,faces,places,replace,fruits,right,4,replacement,2,3,0,stimuli/images/faces/blake_shelton.png,stimuli/images/places/royal_albert_hall.png,stimuli/images/fruits/fresh_fuji.png,stimuli/images/fruits/fresh_fuji.png,,,,,,,,,,,0,27,27,27,1,,,,,,,,
,,,,,,4933449334,maintask,2025-09-08_11h49.19.999,remlure_online,2024.2.2,Win32,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.4211,750.4176,750.4179,752.4182,752.4201,754.4181,754.4181,758.4179,758.4191,759.3844,f,0.9031,0.0003,759.385,763.3844,,,,,,places,faces,maintain,NA,left,5,cued,2,4,0,stimuli/images/places/flatiron_building.png,stimuli/images/faces/rihanna.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/flatiron_building.png,,,,,,,,,,,0,28,28,28,1,,,,,,,,
