stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,probe_keyResp.rt,probe_keyResp.duration,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,rest_continue.rt,rest_continue.duration,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
0,0.0005,9.164,space,9.1322,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,9.1642,29.3139,space,19.9178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,29.3141,44.6978,space,15.2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,44.698,60.298,space,15.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,,,,,,60.2981,75.6316,space,15.1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,75.6317,97.0989,space,21.3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,97.0989,107.2153,return,10.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2154,112.2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2218,114.2156,114.2158,116.2156,116.2167,118.2167,118.2172,122.2156,122.216,124.2198,,124.2203,127.2162,0,0,0,2,1,places,fruits,suppress,,right,prac_3,uncued,practice,3,0,stimuli/images/places/pink_sand_beach.png,stimuli/images/fruits/muskmelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/pink_sand_beach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4966549665,maintask,2025-09-17_15h27.07.108,remlure_online,2024.2.2,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.2175,129.2189,129.2189,131.216,131.2166,133.2157,133.2159,137.2167,137.217,139.2201,,139.2205,144.2164,0,1,1,3,1,fruits,faces,suppress,,right,prac_4,lure,practice,5,0,stimuli/images/fruits/honeydew.png,stimuli/images/faces/maria_sharapova.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/maria_sharapova.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
