stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,probe_keyResp.rt,probe_keyResp.duration,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,rest_continue.rt,rest_continue.duration,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
9,0.006,5.8625,space,5.823,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,5.8634,19.4581,space,13.3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,19.4588,36.628,space,16.9759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,36.6283,50.9046,space,14.1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,50.9048,70.0199,space,18.9116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,70.0204,122.1449,space,51.8921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,122.1453,126.3159,return,4.1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.3161,131.3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.3282,133.3309,133.3311,135.3276,135.3294,137.3217,137.3221,141.3246,141.3254,143.32,,143.3206,148.3225,0,0,0,5,1,places,faces,replace,fruits,right,prac_6,replacement,practice,5,0,stimuli/images/places/japanese_castle.png,stimuli/images/faces/queen_elizabeth_with_crown.png,stimuli/images/fruits/half_apple.png,stimuli/images/fruits/half_apple.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.3247,150.3172,150.3172,152.3111,152.312,154.3063,154.3063,158.2951,158.2956,160.2899,,160.2927,164.2951,0,1,1,4,1,fruits,places,replace,faces,left,prac_5,novel,practice,4,0,stimuli/images/fruits/sliced_honeydew.png,stimuli/images/places/supreme_court.png,stimuli/images/faces/willie_nelson.png,stimuli/images/fruits/apple03a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2974,166.2902,166.2902,168.2846,168.2861,170.279,170.279,174.2674,174.2679,176.2626,,176.2632,179.2548,0,2,2,2,1,places,fruits,suppress,,right,prac_3,uncued,practice,3,0,stimuli/images/places/pink_sand_beach.png,stimuli/images/fruits/muskmelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/pink_sand_beach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.2559,181.2494,181.2495,183.243,183.2438,185.2435,185.2437,189.2438,189.2449,190.7566,j,190.757,194.7482,0,3,3,1,1,faces,fruits,maintain,,left,prac_2,novel,practice,4,0,stimuli/images/faces/sandra_bullock.png,stimuli/images/fruits/fresh_red_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear04.png,1.4782,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.7506,196.74,196.7401,198.734,198.7348,200.7292,200.7293,204.7192,204.7198,206.5461,j,206.5464,211.5381,0,4,4,3,1,fruits,faces,suppress,,right,prac_4,lure,practice,5,0,stimuli/images/fruits/honeydew.png,stimuli/images/faces/maria_sharapova.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/maria_sharapova.png,1.7994,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.54,213.5277,213.5279,215.5219,215.5227,217.5167,217.5168,221.5064,221.5071,222.5531,f,222.5537,225.5452,0,5,5,0,1,faces,places,maintain,,left,prac_1,cued,practice,3,0,stimuli/images/faces/michael_phelps.png,stimuli/images/places/river_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/michael_phelps.png,1.0253,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.546,228.3717,space,2.802,,,,,,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.372,232.5423,return,4.1516,,,,,,,,,,,,,,,,
,,,,,,4980149801,maintask,2025-08-27_18h14.29.384,remlure_online,2024.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.5423,237.5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
