stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,probe_keyResp.rt,probe_keyResp.duration,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
6,0.0011,6.6604,space,6.5951,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,6.6606,23.1832,space,16.3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,23.1833,38.5406,space,15.2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,38.5406,57.1462,space,18.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,,,,,,57.1463,69.422,space,12.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,,,,,,,,,,,69.422,152.6716,space,83.1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,,,,,,,,,,,,,,,,152.6717,155.6024,return,2.9105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.6025,160.5996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.6033,162.5989,162.599,164.5975,164.5983,166.5959,166.5961,170.5933,170.5936,172.5925,,172.5928,177.5895,0,0,0,5,1,places,faces,replace,fruits,right,prac_6,replacement,practice,5,0,stimuli/images/places/japanese_castle.png,stimuli/images/faces/queen_elizabeth_with_crown.png,stimuli/images/fruits/half_apple.png,stimuli/images/fruits/half_apple.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4952649526,maintask,2025-09-05_13h39.52.107,remlure_online,2024.2.2,Win32,59.88023951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5902,179.5878,179.5879,181.5894,181.5897,183.5858,183.5858,187.5833,187.5836,189.4821,f,189.4823,193.4798,0,1,1,4,1,fruits,places,replace,faces,left,prac_5,novel,practice,4,0,stimuli/images/fruits/sliced_honeydew.png,stimuli/images/places/supreme_court.png,stimuli/images/faces/willie_nelson.png,stimuli/images/fruits/apple03a.png,1.8128,,,,,,,,,,,,,,,,,,,,,,,,
