stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,probe_keyResp.rt,probe_keyResp.duration,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,rest_continue.rt,rest_continue.duration,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
6,1E-04,6.5889,space,6.5661,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,6.5889,18.8557,space,12.2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,18.8558,31.0555,space,12.1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,31.0556,42.8224,space,11.7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,42.8224,49.6889,space,6.8085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,49.6891,64.5891,space,14.8389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,64.5891,68.089,return,3.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0891,73.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0917,75.0891,75.0892,77.089,77.0895,79.0891,79.0893,83.089,83.0894,84.2224,f,1.1143,,84.2226,87.2217,0,0,0,0,1,faces,places,maintain,,left,prac_1,cued,practice,3,0,stimuli/images/faces/michael_phelps.png,stimuli/images/places/river_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/michael_phelps.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2222,89.2221,89.2221,91.222,91.2225,93.2221,93.2221,97.2222,97.2226,99.2222,,,,99.2225,104.2221,0,1,1,5,1,places,faces,replace,fruits,right,prac_6,replacement,practice,5,0,stimuli/images/places/japanese_castle.png,stimuli/images/faces/queen_elizabeth_with_crown.png,stimuli/images/fruits/half_apple.png,stimuli/images/fruits/half_apple.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2227,106.2221,106.2222,108.222,108.2226,110.2221,110.2221,114.2221,114.2224,115.1888,j,0.9591,,115.189,120.1888,0,2,2,3,1,fruits,faces,suppress,,right,prac_4,lure,practice,5,0,stimuli/images/fruits/honeydew.png,stimuli/images/faces/maria_sharapova.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/maria_sharapova.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.1892,122.1888,122.1889,124.1888,124.1891,126.1888,126.1888,130.1887,130.189,131.0221,f,0.8155,,131.0224,134.0222,0,3,3,2,1,places,fruits,suppress,,right,prac_3,uncued,practice,3,0,stimuli/images/places/pink_sand_beach.png,stimuli/images/fruits/muskmelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/pink_sand_beach.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0226,136.0221,136.0223,138.0222,138.0226,140.0222,140.0222,144.0221,144.0225,145.1222,j,1.0853,,145.1223,149.122,0,4,4,1,1,faces,fruits,maintain,,left,prac_2,novel,practice,4,0,stimuli/images/faces/sandra_bullock.png,stimuli/images/fruits/fresh_red_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear04.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1226,151.1222,151.1223,153.1222,153.1225,155.1221,155.1222,159.1222,159.1225,160.4221,j,1.282,,160.4223,164.4221,0,5,5,4,1,fruits,places,replace,faces,left,prac_5,novel,practice,4,0,stimuli/images/fruits/sliced_honeydew.png,stimuli/images/places/supreme_court.png,stimuli/images/faces/willie_nelson.png,stimuli/images/fruits/apple03a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4223,166.689,space,2.2465,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.6891,176.0557,return,9.3617,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0557,181.0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.06,183.0555,183.0557,185.0555,185.0559,187.0555,187.0555,191.0555,191.0559,191.9888,j,0.9152,,191.989,194.9887,,,,,,faces,places,maintain,NA,left,1,uncued,1,3,0,stimuli/images/faces/justin_bieber.png,stimuli/images/places/covered_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/covered_bridge.png,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.9897,196.9888,196.9889,198.9888,198.9893,200.9888,200.9889,204.9889,204.9893,205.9889,j,0.982,,205.9891,209.9889,,,,,,faces,places,maintain,NA,right,2,uncued,1,4,0,stimuli/images/faces/abby_wambach.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/abby_wambach.png,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.9896,211.9888,211.9888,213.9888,213.9893,215.9889,215.9889,219.9887,219.9892,220.9222,f,0.9164,,220.9223,224.9221,,,,,,faces,places,suppress,NA,left,3,uncued,1,4,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/mount_everest.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mount_everest.png,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,
,,,,,,5135751357,maintask,2025-09-17_14h41.18.541,remlure_online,2024.2.2,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9229,226.9222,226.9222,228.9221,228.9225,230.9212,230.9212,234.9221,234.9223,236.8888,j,1.949,,236.889,241.8889,,,,,,faces,places,suppress,NA,right,4,lure,1,5,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/glass_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/glass_bridge.png,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,
