stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,probe_keyResp.rt,probe_keyResp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,rest_continue.rt,rest_continue.duration,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.913,1165.9119,1165.912,1167.9116,1167.9121,1169.912,1169.912,1173.9121,1173.9126,1174.9127,f,1174.9129,1178.9149,,,,,,faces,fruits,maintain,NA,left,9,cued,3,4,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/fruits/sliced_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/scarlett_johansson.png,,,,,,,,,,,0.9567,,0,56,56,56,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.9162,1180.9122,1180.9123,1182.9122,1182.9129,1184.9121,1184.9122,1188.9124,1188.9128,1189.8954,j,1189.8957,1192.8961,,,,,,faces,fruits,maintain,NA,right,10,novel,3,3,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/watermelon.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/fresh_pear03.png,,,,,,,,,,,0.9711,,0,57,57,57,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.8972,1194.8964,1194.8965,1196.8964,1196.8969,1198.8968,1198.8969,1202.8959,1202.8969,1203.5798,f,1203.58,1208.5799,,,,,,faces,fruits,suppress,NA,left,11,uncued,3,5,0,stimuli/images/faces/jj_watt.png,stimuli/images/fruits/pear05.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/pear05.png,,,,,,,,,,,0.6537,,0,58,58,58,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.5811,1210.5794,1210.5794,1212.5792,1212.5797,1214.5795,1214.5795,1218.5802,1218.5808,1219.4962,j,1219.4965,1222.4964,,,,,,faces,fruits,suppress,NA,right,12,lure,3,3,0,stimuli/images/faces/justin_bieber.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/honeydew_melon02.png,,,,,,,,,,,0.8073,,0,59,59,59,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.4974,1224.496,1224.4961,1226.4966,1226.4973,1228.4965,1228.4965,1232.4966,1232.497,1233.2467,j,1233.2472,1236.2466,,,,,,fruits,faces,replace,places,left,13,novel,3,3,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/blake_shelton.png,stimuli/images/places/alamo.png,stimuli/images/faces/chris_hemsworth.png,,,,,,,,,,,0.7378,,0,60,60,60,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.2478,1238.2467,1238.2467,1240.2467,1240.2473,1242.2471,1242.2471,1246.2467,1246.2471,1247.3338,f,1247.3339,1250.3338,,,,,,fruits,faces,replace,places,right,14,uncued,3,3,0,stimuli/images/fruits/green_grapes.png,stimuli/images/faces/joe_biden.png,stimuli/images/places/aoraki.png,stimuli/images/fruits/green_grapes.png,,,,,,,,,,,1.0086,,0,61,61,61,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.3349,1252.3337,1252.3337,1254.3334,1254.3339,1256.3305,1256.3306,1260.3335,1260.3339,1260.9977,f,1260.998,1265.0003,,,,,,fruits,faces,maintain,NA,left,15,cued,3,4,0,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/faces/mila_kunis.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/halved_watermelon02.png,,,,,,,,,,,0.638,,0,62,62,62,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.0016,1267.0013,1267.0014,1269.0004,1269.001,1271.0004,1271.0005,1274.9978,1274.9983,1275.6145,j,1275.6148,1278.6144,,,,,,fruits,faces,maintain,NA,right,16,uncued,3,3,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/kobe_bryant.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/mixed_grapes.png,,,,,,,,,,,0.5785,,0,63,63,63,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.6157,1280.6144,1280.6146,1282.614,1282.6147,1284.6143,1284.6143,1288.6143,1288.6148,1289.3312,f,1289.3315,1293.3311,,,,,,places,fruits,suppress,NA,left,17,uncued,3,4,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/canteloupe_sliced04.png,,,,,,,,,,,0.6875,,0,64,64,64,1,,,,,,,,,,
,,,,,,5003750037,maintask,2025-08-27_20h59.40.902,remlure_online,2024.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.3323,1295.3311,1295.3312,1297.3303,1297.331,1299.3312,1299.3313,1303.3314,1303.3321,1303.9983,j,1303.9987,1308.9983,,,,,,places,fruits,suppress,NA,right,18,lure,3,5,0,stimuli/images/places/gherkin.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/gala_apple.png,,,,,,,,,,,0.6352,,0,65,65,65,1,,,,,,,,,,
