stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,probe_keyResp.rt,probe_keyResp.duration,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
0,0.001,1.243,space,1.2163,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,1.2435,13.3681,space,11.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,13.3689,22.3007,space,8.7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,22.301,46.5181,space,23.9676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,46.5185,55.9827,space,9.2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,55.9829,95.2161,space,39.0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,95.2168,119.7807,return,24.5373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7809,124.7858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.7991,126.7979,126.7982,128.7978,128.7999,130.7966,130.797,134.7965,134.7974,136.8013,,136.8027,141.7981,0,0,0,5,1,places,faces,replace,fruits,right,prac_6,replacement,practice,5,0,stimuli/images/places/japanese_castle.png,stimuli/images/faces/queen_elizabeth_with_crown.png,stimuli/images/fruits/half_apple.png,stimuli/images/fruits/half_apple.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.8006,143.7974,143.7975,145.7964,145.7979,147.7977,147.7978,151.7965,151.7979,153.58,f,153.5806,156.5834,0,1,1,0,1,faces,places,maintain,,left,prac_1,cued,practice,3,0,stimuli/images/faces/michael_phelps.png,stimuli/images/places/river_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/michael_phelps.png,1.7482,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5856,158.5796,158.5797,160.5792,160.5807,162.5799,162.5801,166.5829,166.5838,167.9463,f,167.9467,170.9464,0,2,2,2,1,places,fruits,suppress,,right,prac_3,uncued,practice,3,0,stimuli/images/places/pink_sand_beach.png,stimuli/images/fruits/muskmelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/pink_sand_beach.png,1.2854,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.9489,172.9496,172.9496,174.9491,174.9499,176.9462,176.9462,180.9452,180.946,182.8784,j,182.8788,186.8779,0,3,3,4,1,fruits,places,replace,faces,left,prac_5,novel,practice,4,0,stimuli/images/fruits/sliced_honeydew.png,stimuli/images/places/supreme_court.png,stimuli/images/faces/willie_nelson.png,stimuli/images/fruits/apple03a.png,1.7692,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.8789,188.8785,188.8787,190.8821,190.8831,192.8819,192.8819,196.8815,196.8824,198.3166,j,198.3168,203.3118,0,4,4,3,1,fruits,faces,suppress,,right,prac_4,lure,practice,5,0,stimuli/images/fruits/honeydew.png,stimuli/images/faces/maria_sharapova.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/maria_sharapova.png,1.3951,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.3136,205.3118,205.3118,207.3152,207.3163,209.3118,209.3118,213.3103,213.311,214.7264,j,214.7269,218.7272,0,5,5,1,1,faces,fruits,maintain,,left,prac_2,novel,practice,4,0,stimuli/images/faces/sandra_bullock.png,stimuli/images/fruits/fresh_red_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear04.png,1.3754,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.7279,222.4609,space,3.7052,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4612,224.9267,return,2.4406,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9267,229.9269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.9443,231.9318,231.9318,233.9271,233.9281,235.9268,235.9269,239.9302,239.931,241.6649,j,241.6652,244.6631,,,,,,faces,places,maintain,NA,left,1,uncued,1,3,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/places/distant_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/distant_mountains.png,1.347,,,,,,,,,,,,0,0,0,0,1,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.6662,246.66,246.66,248.6606,248.6616,250.6599,250.66,254.6593,254.66,256.3254,j,256.3259,260.3272,,,,,,faces,places,maintain,NA,right,2,uncued,1,4,0,stimuli/images/faces/abby_wambach.png,stimuli/images/places/cinderella_castle.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/abby_wambach.png,1.6421,,,,,,,,,,,,0,1,1,1,1,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.3294,262.3256,262.3256,264.3259,264.3267,266.3261,266.3265,270.3253,270.3262,272.3137,,272.3142,276.308,,,,,,faces,places,suppress,NA,left,3,uncued,1,4,0,stimuli/images/faces/brad_pitt.png,stimuli/images/places/covered_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/covered_bridge.png,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.3111,278.3096,278.3097,280.3073,280.3083,282.3122,282.3122,286.3122,286.3129,287.574,j,287.5744,292.5737,,,,,,faces,places,suppress,NA,right,4,lure,1,5,0,stimuli/images/faces/george_clooney.png,stimuli/images/places/mount_everest.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mount_everest.png,1.2247,,,,,,,,,,,,0,3,3,3,1,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5767,294.5735,294.5737,296.5779,296.5787,298.5734,298.5734,302.5745,302.5757,304.1907,f,304.1912,307.1899,,,,,,places,faces,replace,fruits,left,5,replacement,1,3,0,stimuli/images/places/flatiron_building.png,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/fresh_fuji.png,stimuli/images/fruits/fresh_fuji.png,1.4217,,,,,,,,,,,,0,4,4,4,1,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.193,309.1905,309.1907,311.1909,311.1928,313.1901,313.1901,317.1902,317.1912,318.5908,j,318.5913,321.5903,,,,,,places,faces,replace,fruits,right,6,novel,1,3,0,stimuli/images/places/millau_bridge.png,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/ripple_beach.png,1.3573,,,,,,,,,,,,0,5,5,5,1,,,,,,,,
,,,,,,5005150051,maintask,2025-09-12_10h49.28.438,remlure_online,2024.2.2,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.5931,323.5907,323.5907,325.59,325.5908,327.5898,327.5899,331.5897,331.5904,332.957,j,332.9573,336.9566,,,,,,places,faces,maintain,NA,left,7,novel,1,4,0,stimuli/images/places/harvard.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/akashi_bridge.png,1.3059,,,,,,,,,,,,0,6,6,6,1,,,,,,,,
