stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,probe_keyResp.rt,probe_keyResp.duration,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,rest_continue.rt,rest_continue.duration,Debrief.started,Debrief.stopped,debrief_keyResp.keys,debrief_keyResp.rt,debrief_keyResp.duration
7,0.0002,4.8964,space,4.8743,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,4.8966,17.5963,space,12.5908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,17.5965,27.5961,space,9.9054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,27.5962,42.7126,space,15.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,42.7128,58.0282,space,15.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,58.0284,74.3955,space,16.2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,74.3957,77.4452,return,3.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4454,82.4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4506,84.4442,84.4445,86.445,86.4462,88.445,88.4453,92.444,92.4446,93.9283,f,1.4619,,93.9286,96.928,0,0,0,0,1,faces,places,maintain,,left,prac_1,cued,practice,3,0,stimuli/images/faces/michael_phelps.png,stimuli/images/places/river_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/michael_phelps.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9292,98.928,98.928,100.9269,100.9275,102.9279,102.9279,106.9278,106.9283,108.9279,,,,108.9284,112.9277,0,1,1,4,1,fruits,places,replace,faces,left,prac_5,novel,practice,4,0,stimuli/images/fruits/sliced_honeydew.png,stimuli/images/places/supreme_court.png,stimuli/images/faces/willie_nelson.png,stimuli/images/fruits/apple03a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9286,114.9272,114.9273,116.9276,116.9281,118.9266,118.9267,122.9274,122.9278,124.7932,j,1.8221,,124.7934,127.7932,0,2,2,2,1,places,fruits,suppress,,right,prac_3,uncued,practice,3,0,stimuli/images/places/pink_sand_beach.png,stimuli/images/fruits/muskmelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/pink_sand_beach.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7942,129.7941,129.7942,131.7939,131.7944,133.7931,133.7931,137.794,137.7945,139.794,,,,139.7943,144.7929,0,3,3,3,1,fruits,faces,suppress,,right,prac_4,lure,practice,5,0,stimuli/images/fruits/honeydew.png,stimuli/images/faces/maria_sharapova.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/maria_sharapova.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.794,146.7939,146.7939,148.7938,148.7945,150.7937,150.7938,154.7937,154.7942,156.7937,,,,156.794,161.7935,0,4,4,5,1,places,faces,replace,fruits,right,prac_6,replacement,practice,5,0,stimuli/images/places/japanese_castle.png,stimuli/images/faces/queen_elizabeth_with_crown.png,stimuli/images/fruits/half_apple.png,stimuli/images/fruits/half_apple.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7945,163.793,163.793,165.7934,165.794,167.7935,167.7936,171.7934,171.7939,173.2262,j,1.4008,,173.2265,177.2267,0,5,5,1,1,faces,fruits,maintain,,left,prac_2,novel,practice,4,0,stimuli/images/faces/sandra_bullock.png,stimuli/images/fruits/fresh_red_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear04.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2272,181.5433,space,4.2841,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5434,200.3934,return,18.8196,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.3934,205.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4043,207.393,207.3931,209.3929,209.3936,211.392,211.3921,215.3927,215.3932,216.7763,j,1.2511,,216.7766,219.7761,,,,,,faces,places,maintain,NA,left,1,uncued,1,3,0,stimuli/images/faces/ryan_reynolds.png,stimuli/images/places/unique_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/unique_mountains.png,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7777,221.7752,221.7753,223.776,223.7766,225.7754,225.7756,229.7752,229.7758,230.8092,j,1.018,,230.8094,234.8092,,,,,,faces,places,maintain,NA,right,2,uncued,1,4,0,stimuli/images/faces/brad_pitt.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/brad_pitt.png,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8107,236.8087,236.8088,238.8084,238.8092,240.8088,240.8088,244.809,244.8095,246.3254,f,1.486,,246.3256,250.3247,,,,,,faces,places,suppress,NA,left,3,uncued,1,4,0,stimuli/images/faces/justin_bieber.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/skyway_bridge.png,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,
,,,,,,4932249322,amreen,2025-09-25_15h50.09.119,remlure_online,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.3261,252.3256,252.3257,254.3247,254.3253,256.3255,256.3255,260.3253,260.3259,261.9245,j,1.5354,,261.9247,266.9246,,,,,,faces,places,suppress,NA,right,4,lure,1,5,0,stimuli/images/faces/blake_shelton.png,stimuli/images/places/gherkin.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/gherkin.png,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,
